model,model_label,i,j,pair_mode,embedding_distance,usr_conformational_distance
molformer,MoLFormer,1584,379,common_random,12.20780086517334,22.539517063794516
molformer,MoLFormer,536,1788,common_random,10.76746940612793,21.267899917977733
molformer,MoLFormer,943,527,common_random,11.458961486816406,8.353442100390103
molformer,MoLFormer,1061,1558,common_random,8.344606399536133,2.457703545927204
molformer,MoLFormer,590,43,common_random,7.336296081542969,11.553150710774418
molformer,MoLFormer,1179,1185,common_random,8.575798034667969,1.645541183162079
molformer,MoLFormer,923,1630,common_random,7.376962661743164,2.535287607683633
molformer,MoLFormer,1436,543,common_random,10.563862800598145,18.48136629506691
molformer,MoLFormer,1417,278,common_random,11.181246757507324,9.271211673321991
molformer,MoLFormer,1427,150,common_random,9.464725494384766,3.738897773073404
molformer,MoLFormer,1852,237,common_random,11.71901798248291,27.44454712623823
molformer,MoLFormer,1301,1620,common_random,9.994444847106934,3.572738940481468
molformer,MoLFormer,916,1473,common_random,10.651331901550291,1.971612912883312
molformer,MoLFormer,829,1292,common_random,8.606032371520996,1.777834685230257
molformer,MoLFormer,292,883,common_random,11.048396110534668,13.235207445500407
molformer,MoLFormer,525,1882,common_random,8.735236167907715,3.7615823760130542
molformer,MoLFormer,635,571,common_random,7.3217549324035645,3.8690062273845167
molformer,MoLFormer,1217,1128,common_random,9.201859474182127,1.876002945117971
molformer,MoLFormer,1852,819,common_random,8.611421585083008,3.883152793660599
molformer,MoLFormer,1752,1127,common_random,8.35622787475586,1.4452868977511877
molformer,MoLFormer,1572,1603,common_random,10.020350456237791,4.764428706484336
molformer,MoLFormer,525,19,common_random,6.220974922180176,3.413498923228768
molformer,MoLFormer,1813,1469,common_random,7.430571556091309,1.1837317731672554
molformer,MoLFormer,383,1471,common_random,10.442784309387209,1.9802708341537223
molformer,MoLFormer,536,1651,common_random,11.602904319763184,24.889185194169485
molformer,MoLFormer,1562,1057,common_random,7.681906223297119,2.007142470076112
molformer,MoLFormer,30,150,common_random,6.315067291259766,4.750340253191715
molformer,MoLFormer,387,1297,common_random,10.588018417358398,8.820361373074363
molformer,MoLFormer,422,1541,common_random,10.409252166748049,10.283519601350068
molformer,MoLFormer,269,1239,common_random,12.237347602844238,22.169600970854432
molformer,MoLFormer,380,1776,common_random,10.264577865600586,2.4312276328559026
molformer,MoLFormer,1980,1882,common_random,12.125988006591797,6.39545367084879
molformer,MoLFormer,894,1080,common_random,9.911369323730469,2.9712166454752875
molformer,MoLFormer,1290,1317,common_random,8.480713844299316,0.866735288245919
molformer,MoLFormer,1986,1211,common_random,14.259456634521484,14.8362655565279
molformer,MoLFormer,877,1111,common_random,9.843689918518066,2.679506391321094
molformer,MoLFormer,1165,1581,common_random,10.47877025604248,6.619715890481251
molformer,MoLFormer,802,1103,common_random,9.404254913330078,4.963892925176502
molformer,MoLFormer,1663,590,common_random,8.85263729095459,5.821045740820808
molformer,MoLFormer,1174,1080,common_random,6.839400291442871,4.03260827303325
molformer,MoLFormer,1030,1608,common_random,7.994852066040039,6.391208846975082
molformer,MoLFormer,1416,321,common_random,12.182805061340332,12.226213865180434
molformer,MoLFormer,1454,220,common_random,11.436511039733888,6.811338520406546
molformer,MoLFormer,1631,1820,common_random,9.058881759643556,2.33568928447156
molformer,MoLFormer,1164,1488,common_random,9.589765548706056,6.830934428205703
molformer,MoLFormer,916,682,common_random,10.28058624267578,18.42816685154067
molformer,MoLFormer,1306,819,common_random,9.83334732055664,2.0628811521567108
molformer,MoLFormer,665,77,common_random,8.243122100830078,4.263672869860413
molformer,MoLFormer,1326,1164,common_random,7.709078788757324,4.764245806414214
molformer,MoLFormer,943,425,common_random,10.507333755493164,15.712539517010006
molformer,MoLFormer,1719,891,common_random,9.926273345947266,2.365076987890599
molformer,MoLFormer,215,1664,common_random,9.807836532592772,5.978532449363028
molformer,MoLFormer,1216,1032,common_random,8.797005653381348,2.32955921151013
molformer,MoLFormer,521,1175,common_random,11.800918579101562,17.06864968022172
molformer,MoLFormer,1485,954,common_random,9.045539855957031,4.017578155177418
molformer,MoLFormer,1306,1081,common_random,8.29414176940918,3.344661127374027
molformer,MoLFormer,1150,1931,common_random,12.05376434326172,9.987710133536956
molformer,MoLFormer,1221,265,common_random,10.198079109191896,5.848147505890321
molformer,MoLFormer,1043,1049,common_random,4.658967971801758,2.789918398459858
molformer,MoLFormer,943,1214,common_random,8.059969902038574,1.0830041808745012
molformer,MoLFormer,265,1502,common_random,10.276058197021484,4.746612100271755
molformer,MoLFormer,1738,1146,common_random,8.122790336608887,1.8110837312651544
molformer,MoLFormer,1152,1493,common_random,10.820335388183594,2.2963275958351583
molformer,MoLFormer,1481,1599,common_random,9.717384338378906,2.606423558068579
molformer,MoLFormer,1296,662,common_random,10.52432632446289,9.379011814339256
molformer,MoLFormer,622,1146,common_random,10.522102355957031,7.872584547757839
molformer,MoLFormer,1403,1298,common_random,8.843520164489746,1.9909905090185545
molformer,MoLFormer,1575,759,common_random,11.496500968933104,24.682118713514992
molformer,MoLFormer,1698,1653,common_random,10.154773712158203,7.084437980081049
molformer,MoLFormer,1806,1980,common_random,11.328914642333984,12.986363381398542
molformer,MoLFormer,1170,233,common_random,10.248169898986816,4.253521042681595
molformer,MoLFormer,1823,1747,common_random,8.667702674865723,2.0910483161869937
molformer,MoLFormer,1445,596,common_random,9.782333374023438,6.287593587757398
molformer,MoLFormer,886,1621,common_random,8.81219482421875,3.594783765893523
molformer,MoLFormer,1719,269,common_random,11.424277305603027,20.227137598341127
molformer,MoLFormer,1741,1592,common_random,10.985548973083496,5.904092363774215
molformer,MoLFormer,1841,1470,common_random,10.410477638244627,2.421944123023074
molformer,MoLFormer,47,1040,common_random,11.511185646057127,19.055765623333507
molformer,MoLFormer,585,607,common_random,7.424701690673828,13.950595062446036
molformer,MoLFormer,633,882,common_random,11.014625549316406,15.87141027093839
molformer,MoLFormer,344,2011,common_random,9.640199661254885,15.168099169547077
molformer,MoLFormer,641,284,common_random,7.042492866516113,12.958273301425944
molformer,MoLFormer,641,1482,common_random,9.960797309875488,19.133437574374863
molformer,MoLFormer,1254,491,common_random,10.545090675354004,17.477154544594082
molformer,MoLFormer,866,1130,common_random,7.883905410766602,1.6590560364180875
molformer,MoLFormer,1137,1044,common_random,8.388689994812012,2.804551146184631
molformer,MoLFormer,975,1330,common_random,8.101653099060059,1.6660481494231705
molformer,MoLFormer,525,297,common_random,7.052087783813477,8.62474159667726
molformer,MoLFormer,1797,1103,common_random,9.239500999450684,1.3311756930349397
molformer,MoLFormer,607,1711,common_random,9.688688278198242,9.959790279633944
molformer,MoLFormer,960,1454,common_random,8.755289077758789,1.2900703268076754
molformer,MoLFormer,2000,1579,common_random,11.480327606201172,5.002899014870665
molformer,MoLFormer,448,54,common_random,5.339622974395752,3.4238404989999816
molformer,MoLFormer,1641,508,common_random,11.22587776184082,15.999259940099495
molformer,MoLFormer,1636,225,common_random,10.492632865905762,9.075411009749974
molformer,MoLFormer,1111,1469,common_random,5.688634872436523,1.5747400455366023
molformer,MoLFormer,200,1254,common_random,10.143896102905272,2.3063808161855537
molformer,MoLFormer,1195,1392,common_random,9.17023754119873,3.1424663498994687
molformer,MoLFormer,1753,1776,common_random,9.56726360321045,4.895429022915589
molformer,MoLFormer,571,1542,common_random,10.372097969055176,10.039366646379472
molformer,MoLFormer,1398,832,common_random,8.21384334564209,7.079985023912434
molformer,MoLFormer,143,235,common_random,7.486821174621582,11.464285138369302
molformer,MoLFormer,1046,1061,common_random,8.846427917480469,2.75447596623554
molformer,MoLFormer,441,556,common_random,8.146136283874512,13.260891481937795
molformer,MoLFormer,1491,1760,common_random,10.760714530944824,2.276142741119665
molformer,MoLFormer,1612,1615,common_random,5.886025905609131,2.3038280868632546
molformer,MoLFormer,1237,1719,common_random,8.984814643859863,2.554929182954764
molformer,MoLFormer,480,229,common_random,7.275100231170654,2.858613130197737
molformer,MoLFormer,274,1035,common_random,11.169561386108398,14.938554810686773
molformer,MoLFormer,1786,572,common_random,10.511394500732422,10.503096546791262
molformer,MoLFormer,1061,1813,common_random,7.416909694671631,1.373532520777704
molformer,MoLFormer,281,1676,common_random,9.694771766662598,10.0750673326484
molformer,MoLFormer,1710,184,common_random,11.103940963745115,21.54979377825445
molformer,MoLFormer,1156,449,common_random,11.934741020202637,24.848709853153192
molformer,MoLFormer,1130,936,common_random,9.359440803527832,1.920116201604612
molformer,MoLFormer,679,309,common_random,7.126197338104248,12.714335597279527
molformer,MoLFormer,2019,918,common_random,12.099647521972656,18.30875387056067
molformer,MoLFormer,527,746,common_random,7.016815662384033,14.53416034580001
molformer,MoLFormer,525,1450,common_random,9.399541854858398,9.368200066432957
molformer,MoLFormer,433,1314,common_random,11.25021743774414,27.9315938826559
molformer,MoLFormer,1299,1752,common_random,9.364496231079102,3.724234276578812
molformer,MoLFormer,433,1495,common_random,13.402665138244627,28.75058423123308
molformer,MoLFormer,1146,1631,common_random,9.948400497436523,1.154902889834685
molformer,MoLFormer,671,1395,common_random,9.965703010559082,18.523473587111923
molformer,MoLFormer,1840,1481,common_random,9.045594215393066,1.2447798818842744
molformer,MoLFormer,3,1532,common_random,13.919649124145508,32.5776355366373
molformer,MoLFormer,1725,1583,common_random,7.009679317474365,1.9605400523266885
molformer,MoLFormer,1491,558,common_random,10.557154655456545,7.074207155306816
molformer,MoLFormer,1187,994,common_random,8.18343734741211,2.2820344460624624
molformer,MoLFormer,47,131,common_random,5.4265336990356445,8.514073109353165
molformer,MoLFormer,1640,1203,common_random,6.956976890563965,1.4479124331230304
molformer,MoLFormer,544,1060,common_random,11.334432601928713,11.018937403394808
molformer,MoLFormer,968,1231,common_random,5.682915687561035,1.83060006306022
molformer,MoLFormer,1583,1307,common_random,10.50896453857422,2.4185370264184445
molformer,MoLFormer,1460,1592,common_random,9.879042625427246,6.630560588004624
molformer,MoLFormer,543,186,common_random,7.462884426116943,17.22541577718041
molformer,MoLFormer,863,1825,common_random,10.454087257385254,2.5680251472446387
molformer,MoLFormer,1785,180,common_random,10.59424114227295,9.851789243350243
molformer,MoLFormer,134,452,common_random,10.407394409179688,25.012149516998715
molformer,MoLFormer,1303,1469,common_random,9.701889038085938,1.7309628387358826
molformer,MoLFormer,1210,887,common_random,9.059490203857422,1.6337188180848727
molformer,MoLFormer,1058,322,common_random,11.009958267211914,3.4052897269421987
molformer,MoLFormer,265,558,common_random,6.744920253753662,1.8353534098993864
molformer,MoLFormer,1210,181,common_random,12.444031715393066,29.39554859802026
molformer,MoLFormer,1046,1168,common_random,9.78598403930664,1.7366070003779848
molformer,MoLFormer,1617,290,common_random,10.475449562072754,8.177318888778077
molformer,MoLFormer,1476,1836,common_random,8.593975067138672,1.9334473110077368
molformer,MoLFormer,430,153,common_random,8.34827709197998,11.297284491046996
molformer,MoLFormer,1822,553,common_random,11.304128646850586,17.74275438229842
molformer,MoLFormer,1718,1033,common_random,7.34291410446167,1.669386664555162
molformer,MoLFormer,1152,1632,common_random,7.581729888916016,2.179854726356304
molformer,MoLFormer,2000,170,common_random,10.70653247833252,3.3937174366562424
molformer,MoLFormer,430,72,common_random,7.943624019622803,4.983127946785833
molformer,MoLFormer,1488,393,common_random,9.78830909729004,12.246267294265156
molformer,MoLFormer,1209,1618,common_random,9.046219825744627,4.385636787715819
molformer,MoLFormer,43,1676,common_random,11.788969039916992,15.529928088564168
molformer,MoLFormer,36,1055,common_random,11.69377326965332,27.14752211690889
molformer,MoLFormer,1612,1806,common_random,8.41044807434082,2.6620574505021923
molformer,MoLFormer,1317,1502,common_random,9.730671882629396,2.594953841210301
molformer,MoLFormer,150,1464,common_random,10.357437133789062,7.679504500254247
molformer,MoLFormer,1497,1846,common_random,9.949283599853516,0.8287195411535312
molformer,MoLFormer,1629,421,common_random,10.308053970336914,4.914696717645675
molformer,MoLFormer,1039,530,common_random,11.32624626159668,24.009656492215136
molformer,MoLFormer,1258,1392,common_random,8.313634872436523,5.68429113068649
molformer,MoLFormer,479,1615,common_random,10.354262351989746,19.4662785848586
molformer,MoLFormer,557,138,common_random,8.006192207336426,17.402923311540498
molformer,MoLFormer,1348,684,common_random,11.11659336090088,25.73859300329805
molformer,MoLFormer,1328,134,common_random,10.284106254577637,11.454449451147388
molformer,MoLFormer,1160,364,common_random,10.840863227844238,1.400824134320536
molformer,MoLFormer,422,1726,common_random,11.350387573242188,14.364839104737614
molformer,MoLFormer,917,542,common_random,11.00655746459961,11.230404400893883
molformer,MoLFormer,177,1312,common_random,10.455571174621582,5.255483291709891
molformer,MoLFormer,1469,1641,common_random,7.7587971687316895,1.1579892987592464
molformer,MoLFormer,1738,712,common_random,11.76010513305664,23.80849391793856
molformer,MoLFormer,1413,545,common_random,12.124815940856934,29.115699308920437
molformer,MoLFormer,428,1309,common_random,10.708707809448242,7.15861181760947
molformer,MoLFormer,307,1835,common_random,10.615763664245604,14.158582174529416
molformer,MoLFormer,1616,1464,common_random,8.083093643188477,4.800196839147267
molformer,MoLFormer,1740,248,common_random,9.619293212890623,6.934232662135611
molformer,MoLFormer,134,1642,common_random,10.7630033493042,12.58354658931158
molformer,MoLFormer,448,1478,common_random,8.92726993560791,13.324757559460323
molformer,MoLFormer,1384,1046,common_random,8.045248985290527,1.4444454449330797
molformer,MoLFormer,903,1532,common_random,5.574896812438965,4.849876190720793
molformer,MoLFormer,1903,1397,common_random,12.320186614990234,5.361237915713459
molformer,MoLFormer,590,667,common_random,7.127776145935059,2.865599718282439
molformer,MoLFormer,1407,452,common_random,13.596965789794922,37.85156366190847
molformer,MoLFormer,1742,1741,common_random,3.727948427200317,1.286606371826942
molformer,MoLFormer,490,469,common_random,8.241880416870117,12.31841379549934
molformer,MoLFormer,116,1198,common_random,12.011797904968262,30.5347896812484
molformer,MoLFormer,1421,963,common_random,10.622254371643066,8.994995890202846
molformer,MoLFormer,220,1448,common_random,10.492987632751465,4.7461693586214375
molformer,MoLFormer,895,400,common_random,10.316083908081056,6.299867359092017
molformer,MoLFormer,1326,1810,common_random,9.8450345993042,1.29015943688436
molformer,MoLFormer,950,393,common_random,10.922722816467283,10.62421624874177
molformer,MoLFormer,233,1225,common_random,9.487587928771973,10.433593161709716
molformer,MoLFormer,1341,1048,common_random,10.045659065246582,2.269181691299889
molformer,MoLFormer,352,1108,common_random,10.900385856628418,20.49741211459841
molformer,MoLFormer,545,890,common_random,13.859424591064451,29.64109789491673
molformer,MoLFormer,1497,1629,common_random,7.527873516082764,1.9144436520425527
molformer,MoLFormer,982,322,common_random,11.215843200683594,2.12205170326674
molformer,MoLFormer,1221,963,common_random,9.381180763244627,0.817535425730167
molformer,MoLFormer,1686,1199,common_random,8.392961502075195,3.152530223936542
molformer,MoLFormer,1144,433,common_random,10.754743576049805,24.89042211256967
molformer,MoLFormer,1716,539,common_random,11.57547092437744,19.019517435833325
molformer,MoLFormer,1703,1052,common_random,9.675955772399902,4.918858265561482
molformer,MoLFormer,39,213,common_random,7.8536553382873535,7.390327340676216
molformer,MoLFormer,1730,534,common_random,10.463786125183104,12.894967888956346
molformer,MoLFormer,129,585,common_random,8.151200294494629,6.370612392821822
molformer,MoLFormer,308,1291,common_random,11.227673530578612,4.592667748807589
molformer,MoLFormer,1446,676,common_random,10.86062240600586,21.764907872546495
molformer,MoLFormer,1996,1306,common_random,10.32803440093994,26.091327348367336
molformer,MoLFormer,111,678,common_random,6.920514583587647,14.851566157790376
molformer,MoLFormer,923,564,common_random,10.288355827331545,13.591745289316586
molformer,MoLFormer,1482,1562,common_random,7.212614059448242,2.5873697453574143
molformer,MoLFormer,1546,1614,common_random,6.62532377243042,1.0239213423369815
molformer,MoLFormer,237,306,common_random,7.741518020629883,18.581250761349096
molformer,MoLFormer,833,1489,common_random,9.855340957641602,4.378096139069974
molformer,MoLFormer,496,1469,common_random,11.200783729553224,20.422915150576088
molformer,MoLFormer,1111,1827,common_random,9.4929838180542,2.490930794671212
molformer,MoLFormer,1542,558,common_random,10.73465061187744,5.814023770986004
molformer,MoLFormer,1739,1396,common_random,7.828255176544189,3.688316651769043
molformer,MoLFormer,1545,1785,common_random,7.894829273223877,0.8545813367537184
molformer,MoLFormer,820,1188,common_random,5.009657382965088,2.399748839289097
molformer,MoLFormer,1896,1157,common_random,6.032794952392578,3.710828561146895
molformer,MoLFormer,1160,832,common_random,9.070947647094728,2.786334158704812
molformer,MoLFormer,448,1398,common_random,10.649283409118652,14.61613820904936
molformer,MoLFormer,1840,1642,common_random,9.947209358215332,1.4686540987451184
molformer,MoLFormer,140,1231,common_random,9.800596237182615,12.681559127029384
molformer,MoLFormer,1119,72,common_random,10.815835952758787,14.704746121566464
molformer,MoLFormer,1695,1304,common_random,9.301862716674805,4.0998947505190255
molformer,MoLFormer,1658,1590,common_random,11.265158653259276,3.105582466591872
molformer,MoLFormer,498,1140,common_random,9.206168174743652,6.074950936376116
molformer,MoLFormer,298,981,common_random,12.247538566589355,23.758740354098684
molformer,MoLFormer,574,128,common_random,6.650284290313721,1.4333877555033925
molformer,MoLFormer,363,1645,common_random,10.36981964111328,9.682446486212536
molformer,MoLFormer,1636,1400,common_random,9.249067306518556,1.723851645033684
molformer,MoLFormer,452,556,common_random,10.474651336669922,27.738241625544088
molformer,MoLFormer,1258,47,common_random,9.929183959960938,12.884439515397789
molformer,MoLFormer,893,387,common_random,12.077396392822266,10.458343448320246
molformer,MoLFormer,1090,536,common_random,9.959553718566896,20.88450206706384
molformer,MoLFormer,234,399,common_random,8.091830253601074,26.461725363745963
molformer,MoLFormer,671,1318,common_random,10.278572082519531,19.49460032738091
molformer,MoLFormer,926,1208,common_random,5.669005393981934,1.9151714451385515
molformer,MoLFormer,1175,1229,common_random,10.09634780883789,3.9116900223094033
molformer,MoLFormer,1833,281,common_random,10.697604179382324,12.065627728988629
molformer,MoLFormer,1718,1170,common_random,9.222445487976074,3.154523742679212
molformer,MoLFormer,1476,1138,common_random,5.999525547027588,1.0752928748887332
molformer,MoLFormer,849,346,common_random,12.06181526184082,16.880797550948614
molformer,MoLFormer,1090,1502,common_random,7.381076335906982,4.3167690665842855
molformer,MoLFormer,970,1734,common_random,10.484138488769531,1.4954525124983191
molformer,MoLFormer,1828,1441,common_random,9.360933303833008,3.706942641856032
molformer,MoLFormer,546,115,common_random,10.45424461364746,44.61601725427438
molformer,MoLFormer,1033,1393,common_random,9.316895484924316,2.192459872005204
molformer,MoLFormer,877,910,common_random,8.603609085083008,5.986184019079189
molformer,MoLFormer,1718,527,common_random,11.363096237182615,6.947460868312483
molformer,MoLFormer,1212,649,common_random,12.60847282409668,24.653182967516088
molformer,MoLFormer,3,1839,common_random,15.096238136291504,34.55369088219878
molformer,MoLFormer,663,0,common_random,8.429664611816406,2.1924102435104538
molformer,MoLFormer,632,679,common_random,7.836695671081543,15.33915778603507
molformer,MoLFormer,1573,544,common_random,9.956759452819824,10.61057908558704
molformer,MoLFormer,1054,390,common_random,9.936962127685549,8.240222487191767
molformer,MoLFormer,1047,545,common_random,11.144905090332031,26.782715421063937
molformer,MoLFormer,1714,1315,common_random,9.997954368591309,5.098825262142729
molformer,MoLFormer,1057,654,common_random,11.46978759765625,18.68219182682215
molformer,MoLFormer,1788,472,common_random,10.163127899169922,2.870135072509856
molformer,MoLFormer,1184,1447,common_random,6.654739856719971,1.2817000833248051
molformer,MoLFormer,1319,907,common_random,10.284144401550291,1.976534479447278
molformer,MoLFormer,893,2000,common_random,12.938579559326172,6.714861845550398
molformer,MoLFormer,1601,1158,common_random,9.646309852600098,5.97139259258334
molformer,MoLFormer,404,1614,common_random,9.611475944519045,10.60073933192096
molformer,MoLFormer,251,331,common_random,6.65354061126709,6.457708269726468
molformer,MoLFormer,678,1454,common_random,9.528098106384276,7.401408040379064
molformer,MoLFormer,1931,944,common_random,13.51871109008789,7.50634612320624
molformer,MoLFormer,1421,1227,common_random,10.941140174865724,10.612556868799809
molformer,MoLFormer,1618,175,common_random,11.541977882385254,25.764202859696997
molformer,MoLFormer,1841,271,common_random,12.022734642028809,2.8355862880962284
molformer,MoLFormer,874,1764,common_random,8.466633796691895,2.985055242071981
molformer,MoLFormer,1696,678,common_random,9.707772254943848,4.627810514732197
molformer,MoLFormer,1647,712,common_random,11.637267112731934,21.253728067143708
molformer,MoLFormer,1110,498,common_random,9.71393871307373,4.012666570690202
molformer,MoLFormer,1793,1495,common_random,7.989166259765625,4.817083353013265
molformer,MoLFormer,1986,152,common_random,11.898606300354004,3.821813776420642
molformer,MoLFormer,1603,150,common_random,8.636634826660156,4.653382192381349
molformer,MoLFormer,1719,1392,common_random,9.16451930999756,1.955487356980383
molformer,MoLFormer,206,746,common_random,7.606064319610596,15.29816617906658
molformer,MoLFormer,1208,249,common_random,12.099902153015137,29.26479166606249
molformer,MoLFormer,1118,308,common_random,11.066486358642578,3.835370320561255
molformer,MoLFormer,1480,1787,common_random,9.848970413208008,2.7070453292530705
molformer,MoLFormer,1581,1723,common_random,9.961161613464355,3.3001105577504006
molformer,MoLFormer,1587,1632,common_random,7.622513294219971,2.3767951177254907
molformer,MoLFormer,540,1631,common_random,10.88442039489746,14.792478929867196
molformer,MoLFormer,383,1035,common_random,10.612065315246582,1.429477938590622
molformer,MoLFormer,532,287,common_random,8.264984130859375,18.511119218964613
molformer,MoLFormer,860,1898,common_random,11.459014892578123,9.153318156809195
molformer,MoLFormer,1124,357,common_random,11.008950233459473,17.822171931224126
molformer,MoLFormer,1608,883,common_random,9.158364295959473,6.869401672544639
molformer,MoLFormer,1732,331,common_random,10.217854499816896,5.032515741472406
molformer,MoLFormer,254,1579,common_random,8.387031555175781,13.627649596737346
molformer,MoLFormer,2015,1722,common_random,10.61497974395752,21.408883698634398
molformer,MoLFormer,1573,1675,common_random,9.98721981048584,1.0576026595640386
molformer,MoLFormer,933,355,common_random,12.379507064819336,12.258444767932923
molformer,MoLFormer,1758,271,common_random,11.87472915649414,4.041391533838249
molformer,MoLFormer,1238,490,common_random,11.176764488220217,15.513447821435044
molformer,MoLFormer,444,1690,common_random,10.905607223510742,2.7765256515155867
molformer,MoLFormer,1111,1810,common_random,8.09547233581543,1.1382201230333855
molformer,MoLFormer,426,1416,common_random,11.446285247802734,2.8596046230012413
molformer,MoLFormer,953,47,common_random,10.161014556884766,17.888385341585384
molformer,MoLFormer,1020,1048,common_random,9.326827049255373,1.3868784752099317
molformer,MoLFormer,671,259,common_random,7.410114288330078,15.32197524263156
molformer,MoLFormer,1864,1215,common_random,11.368817329406738,8.699615851587689
molformer,MoLFormer,1702,483,common_random,9.880511283874512,5.819470177981522
molformer,MoLFormer,1402,1563,common_random,6.281752109527588,1.8206780712024029
molformer,MoLFormer,1754,1615,common_random,9.630101203918455,5.03725880667372
molformer,MoLFormer,1468,1841,common_random,10.869359016418455,2.04146748376977
molformer,MoLFormer,600,1229,common_random,9.874463081359863,14.36712493536381
molformer,MoLFormer,1610,394,common_random,10.316572189331056,1.8391846288520977
molformer,MoLFormer,274,1733,common_random,11.012991905212402,14.393923111435774
molformer,MoLFormer,849,295,common_random,11.714293479919434,11.337884248415593
molformer,MoLFormer,1841,1241,common_random,11.357662200927734,2.3765810943420176
molformer,MoLFormer,1862,559,common_random,9.030632972717283,8.61346367368716
molformer,MoLFormer,308,322,common_random,6.553402900695801,2.4812113927404944
molformer,MoLFormer,676,1655,common_random,11.396443367004396,22.78238963535521
molformer,MoLFormer,1639,1493,common_random,10.26181697845459,2.751752055540285
molformer,MoLFormer,893,1786,common_random,6.754542827606201,1.7372720008698928
molformer,MoLFormer,367,1454,common_random,11.9191312789917,4.079655834443033
molformer,MoLFormer,1130,39,common_random,9.048097610473633,9.46332889751008
molformer,MoLFormer,1958,565,common_random,10.988452911376951,1.223642197547005
molformer,MoLFormer,1056,679,common_random,11.53634548187256,18.724914303469674
molformer,MoLFormer,524,1736,common_random,11.959808349609377,17.98799412679981
molformer,MoLFormer,1563,1081,common_random,9.315710067749023,6.070161555601704
molformer,MoLFormer,502,1179,common_random,10.50754165649414,6.274081355585792
molformer,MoLFormer,558,956,common_random,10.112710952758787,7.419350762463663
molformer,MoLFormer,1398,482,common_random,12.06151294708252,16.419344503998516
molformer,MoLFormer,1126,1846,common_random,9.161545753479004,1.9758036749491448
molformer,MoLFormer,1039,40,common_random,11.663331031799316,19.89508764278968
molformer,MoLFormer,692,908,common_random,9.220135688781738,16.574775478022836
molformer,MoLFormer,1728,1409,common_random,6.181399822235107,1.990034687881159
molformer,MoLFormer,1965,1413,common_random,11.22396755218506,13.44294517463291
molformer,MoLFormer,1078,1849,common_random,10.216331481933594,5.872989411921116
molformer,MoLFormer,1081,294,common_random,8.876445770263672,8.106772992900629
molformer,MoLFormer,1416,873,common_random,11.0194091796875,1.7360210202374764
molformer,MoLFormer,1620,1138,common_random,9.502141952514648,3.206629800749956
molformer,MoLFormer,1847,281,common_random,11.500060081481934,11.75732198437143
molformer,MoLFormer,1185,1802,common_random,5.203044891357422,2.152011169787895
molformer,MoLFormer,1817,1128,common_random,9.51634120941162,1.5442957768384926
molformer,MoLFormer,1056,1900,common_random,11.90700912475586,7.527079516471844
molformer,MoLFormer,1682,883,common_random,11.500887870788574,14.28512190201283
molformer,MoLFormer,1484,959,common_random,8.418298721313477,1.0864915821183223
molformer,MoLFormer,979,665,common_random,10.283077239990234,19.79174248566537
molformer,MoLFormer,109,1156,common_random,14.152399063110352,45.82775099412916
molformer,MoLFormer,415,1909,common_random,9.217065811157228,11.021143198489334
molformer,MoLFormer,1633,364,common_random,10.345983505249023,5.833319227602586
molformer,MoLFormer,348,1797,common_random,10.95252513885498,12.201608828371024
molformer,MoLFormer,1849,943,common_random,8.569992065429688,1.3139042523088766
molformer,MoLFormer,1909,1852,common_random,12.886940002441406,6.109283370598422
molformer,MoLFormer,1829,1553,common_random,10.387511253356934,1.246212806108582
molformer,MoLFormer,1823,1835,common_random,6.652841091156006,2.2219696986864435
molformer,MoLFormer,318,1620,common_random,10.301984786987305,10.944891896642588
molformer,MoLFormer,617,703,common_random,7.341822147369385,13.60979209817299
molformer,MoLFormer,1583,1786,common_random,8.500386238098145,2.2353868268429418
molformer,MoLFormer,1188,1764,common_random,10.681146621704102,2.705850888253826
molformer,MoLFormer,1108,1916,common_random,10.429679870605469,7.41372618997733
molformer,MoLFormer,1902,1487,common_random,12.521720886230469,6.887160346201365
molformer,MoLFormer,1239,490,common_random,10.344985008239746,15.73893631077788
molformer,MoLFormer,387,298,common_random,6.99324369430542,15.936532031403065
molformer,MoLFormer,1835,1261,common_random,8.917641639709473,2.7011112601344776
molformer,MoLFormer,1314,1846,common_random,9.281795501708984,1.4101599189061846
molformer,MoLFormer,1052,1599,common_random,9.409119606018066,3.116586406995724
molformer,MoLFormer,201,780,common_random,7.9437785148620605,2.434264051554599
molformer,MoLFormer,1827,1787,common_random,7.319515228271484,4.253372982950528
molformer,MoLFormer,937,1502,common_random,9.13497257232666,2.783029357387784
molformer,MoLFormer,486,1463,common_random,11.851945877075195,23.26292511630806
molformer,MoLFormer,1556,134,common_random,10.655776023864746,10.941066102028568
molformer,MoLFormer,503,201,common_random,8.245806694030762,6.154577957119449
molformer,MoLFormer,957,1201,common_random,8.16710376739502,2.0475396459339743
molformer,MoLFormer,1229,1472,common_random,9.68882179260254,4.27727642145378
molformer,MoLFormer,422,1047,common_random,10.143962860107422,10.74601998352697
molformer,MoLFormer,276,1703,common_random,11.002196311950684,10.965897374407524
molformer,MoLFormer,936,1468,common_random,9.061016082763672,2.1377871389744434
molformer,MoLFormer,1496,1608,common_random,8.867976188659668,6.950353446734859
molformer,MoLFormer,1819,1743,common_random,9.444026947021484,2.716870603858791
molformer,MoLFormer,1133,1618,common_random,9.330135345458984,2.7354308612305824
molformer,MoLFormer,1850,1702,common_random,10.722464561462402,3.6984769486996
